run_id,arch,recipe_actual,variant,condition_id,stage,transform,descriptor,n_images,n_images_with_exceedance,mean_n_shared_exc,mean_n_shared_nonexc,acc_exc,acc_exc_ci_lo,acc_exc_ci_hi,acc_nonexc,acc_nonexc_ci_lo,acc_nonexc_ci_hi,delta_exc_minus_nonexc,delta_ci_lo,delta_ci_hi,chance_exact,endpoint_class
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,16.361,179.639,0.4628335576,0.4550347966,0.4704827425,0.9074654086,0.9050995916,0.9098580207,-0.444631851,-0.4519783427,-0.4373390885,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T1,l2,2000,2000,17.4895,178.5105,0.4373117363,0.4301608245,0.4444038695,0.9037451075,0.901358007,0.9061641857,-0.4664333712,-0.4731312657,-0.4597296429,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,17.4895,178.5105,0.4385132949,0.4315080046,0.445545849,0.9031082255,0.9007041655,0.9055338742,-0.4645949306,-0.4711509198,-0.4579669232,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8738647959,0.871341773,0.8764235332,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,0,0,196,MISSING,MISSING,MISSING,0.8724234694,0.8698901786,0.8749770408,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,15.6875,166.3125,0.6044650548,0.5947491201,0.6140654846,0.9358696316,0.9333934479,0.9382844451,-0.3314045768,-0.3399351269,-0.3227711517,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,15.6875,166.3125,0.6081351534,0.598450344,0.6177943383,0.9363283858,0.9338711063,0.9387069386,-0.3281932324,-0.3368571445,-0.3196062356,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T2,l2,2000,2000,16.6485,165.3515,0.5869906812,0.5777787406,0.5964250419,0.935782587,0.9334180259,0.9380947588,-0.3487919058,-0.3570189286,-0.3403541393,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,16.6485,165.3515,0.5877862373,0.5785195375,0.5971637422,0.9350262183,0.9326799008,0.9373214021,-0.347239981,-0.3555543609,-0.3388289184,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,0,0,182,MISSING,MISSING,MISSING,0.9124752747,0.9095631181,0.9153791209,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,0,0,182,MISSING,MISSING,MISSING,0.9105989011,0.9076593407,0.9134918269,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T3,l2,2000,1999,13.6945,154.3055,0.537549897,0.5275562932,0.5473548873,0.9199045174,0.917223506,0.9226041172,-0.3823562402,-0.3913272305,-0.3735312655,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,1999,13.6945,154.3055,0.5412587028,0.5313117706,0.5510284494,0.9209383177,0.9182839536,0.9235987356,-0.3796906848,-0.3886639811,-0.3708730828,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T3,l2,2000,2000,14.433,153.567,0.5136361268,0.5042448588,0.5231304315,0.9185913458,0.915941469,0.9211911383,-0.4049552191,-0.4134413882,-0.3963251885,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,hist,T3,centred_l2,2000,2000,14.433,153.567,0.5159245545,0.5066458023,0.5253538933,0.9182474446,0.9156458322,0.9208305155,-0.4023228901,-0.4108652837,-0.3937164616,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8939494048,0.890875,0.8969911458,MISSING,MISSING,MISSING,0.005102040816,secondary
legacy_e2_vit_small_nomixdir_saga,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,centred_l2,2000,0,0,168,MISSING,MISSING,MISSING,0.8927857143,0.8897529018,0.8958186756,MISSING,MISSING,MISSING,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T0,l2,2000,2000,15.414,180.586,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T0,centred_l2,2000,2000,15.414,180.586,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T0,l2,2000,2000,16.5455,179.4545,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T0,centred_l2,2000,2000,16.5455,179.4545,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T0,l2,2000,4,0.0045,195.9955,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,4,0.0045,195.9955,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T1,l2,2000,2000,15.414,180.586,0.4317266831,0.4239771141,0.4394298592,0.9210928992,0.9188850917,0.9232415404,-0.4893662161,-0.4969429019,-0.4816892454,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,15.414,180.586,0.4343320429,0.426569848,0.4420695629,0.9213782191,0.9191854531,0.9234982857,-0.4870461762,-0.4947202009,-0.4793197861,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T1,l2,2000,2000,16.5455,179.4545,0.4357816506,0.4284693279,0.4432662859,0.9233270193,0.9211559576,0.9254410017,-0.4875453687,-0.4947484888,-0.4801555755,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T1,centred_l2,2000,2000,16.5455,179.4545,0.4348521595,0.4274797527,0.4423667181,0.9234851346,0.9213555863,0.9255570314,-0.4886329751,-0.4958973312,-0.4812247227,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T1,l2,2000,4,0.0045,195.9955,1,1,1,0.889112568,0.8867438015,0.8913824067,0.2268792827,0.08645542713,0.4730850382,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,4,0.0045,195.9955,1,1,1,0.8881457709,0.8858228002,0.8903745778,0.2255839459,0.08645542713,0.4717897014,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T2,l2,2000,2000,14.57,167.43,0.5421799928,0.5321743101,0.5523299522,0.9407512079,0.9385503154,0.9428463868,-0.3985712151,-0.4076319297,-0.3893354652,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,14.57,167.43,0.5424055632,0.5324381768,0.5526190582,0.9412065908,0.9390131562,0.9433038998,-0.3988010276,-0.4078907673,-0.3894823776,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T2,l2,2000,2000,15.7605,166.2395,0.5484439214,0.5388060908,0.5580597277,0.9432520904,0.9411843594,0.9452234507,-0.394808169,-0.4036038424,-0.3859552799,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T2,centred_l2,2000,2000,15.7605,166.2395,0.5471630634,0.537477779,0.5568634129,0.9435476284,0.9414788456,0.9455195772,-0.396384565,-0.4051812186,-0.3873874021,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T2,l2,2000,5,0.004,181.996,1,1,1,0.9149160157,0.9121880185,0.9175374107,0.1918354819,0.05876611418,0.3374524248,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,5,0.004,181.996,1,1,1,0.9140698922,0.9113516239,0.9166881374,0.1896255371,0.05655616943,0.3363474524,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T3,l2,2000,1999,12.4545,155.5455,0.4853763483,0.4751882474,0.4954494227,0.9270805484,0.9246275558,0.9295390227,-0.4417034543,-0.4511993899,-0.4323729761,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s11_out,T3,centred_l2,2000,1999,12.4545,155.5455,0.4867425733,0.4764665352,0.4969175897,0.9279374103,0.9254709438,0.9303338437,-0.4411945198,-0.4507061556,-0.4318353008,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T3,l2,2000,2000,13.4975,154.5025,0.4933349152,0.4837759502,0.50335563,0.9297719899,0.9273549104,0.9321182744,-0.4364370747,-0.4452950873,-0.4271478175,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,hist,T3,centred_l2,2000,2000,13.4975,154.5025,0.4935004623,0.4840700365,0.5033633043,0.9301533542,0.9277599312,0.932478808,-0.4366528919,-0.4454275223,-0.4273306318,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T3,l2,2000,2,0.001,167.999,1,1,1,0.9014860636,0.8986705874,0.9042206747,0.3413173653,0.1796407186,0.502994012,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,2,0.001,167.999,1,1,1,0.9007420694,0.8979414506,0.9034677703,0.3323353293,0.1736526946,0.4910179641,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,15.414,180.586,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,15.414,180.586,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T0,l2,2000,2000,16.2125,179.7875,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,16.2125,179.7875,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,3,0.002,195.998,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,3,0.002,195.998,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,15.414,180.586,0.4317266831,0.4239771141,0.4394298592,0.9210928992,0.9188850917,0.9232415404,-0.4893662161,-0.4969429019,-0.4816892454,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,15.414,180.586,0.4343320429,0.426569848,0.4420695629,0.9213782191,0.9191854531,0.9234982857,-0.4870461762,-0.4947202009,-0.4793197861,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T1,l2,2000,2000,16.2125,179.7875,0.4234773811,0.4162699309,0.4306836126,0.9211801106,0.9190056193,0.9233044798,-0.4977027295,-0.5046920353,-0.4906276366,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,16.2125,179.7875,0.422415182,0.4152311445,0.4296516081,0.9215832978,0.9194202075,0.923669008,-0.4991681158,-0.5062140189,-0.4920857672,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,3,0.002,195.998,1,1,1,0.8868684696,0.8844675653,0.8891757535,0.3223808265,0.1282051282,0.5927835052,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,3,0.002,195.998,1,1,1,0.8860981008,0.8837349434,0.888358207,0.3189532117,0.1282051282,0.587628866,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,14.57,167.43,0.5421799928,0.5321743101,0.5523299522,0.9407512079,0.9385503154,0.9428463868,-0.3985712151,-0.4076319297,-0.3893354652,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,14.57,167.43,0.5424055632,0.5324381768,0.5526190582,0.9412065908,0.9390131562,0.9433038998,-0.3988010276,-0.4078907673,-0.3894823776,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T2,l2,2000,2000,15.388,166.612,0.5349930247,0.5253003267,0.5447084231,0.9421780924,0.9401154665,0.9441647031,-0.4071850677,-0.4159630241,-0.3981172724,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,15.388,166.612,0.535480542,0.5258196707,0.5451193044,0.9423564329,0.9402903086,0.9443511664,-0.4068758909,-0.415618569,-0.39799664,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,1,0.002,181.998,1,1,1,0.9134399309,0.9107307692,0.916085252,0.4662921348,0.4662921348,0.4662921348,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,1,0.002,181.998,1,1,1,0.9126542783,0.9099019524,0.9153026408,0.4606741573,0.4606741573,0.4606741573,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T3,l2,2000,1999,12.4545,155.5455,0.4853763483,0.4751882474,0.4954494227,0.9270805484,0.9246275558,0.9295390227,-0.4417034543,-0.4511993899,-0.4323729761,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,1999,12.4545,155.5455,0.4867425733,0.4764665352,0.4969175897,0.9279374103,0.9254709438,0.9303338437,-0.4411945198,-0.4507061556,-0.4318353008,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T3,l2,2000,2000,13.139,154.861,0.4806270729,0.4710507921,0.4903628623,0.9283865539,0.9260027989,0.9306949159,-0.447759481,-0.4566794376,-0.4386793358,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,hist,T3,centred_l2,2000,2000,13.139,154.861,0.4824861056,0.4729616716,0.4922496532,0.9286890175,0.926291288,0.9310224604,-0.4462029119,-0.4551480692,-0.4371932026,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,3,0.0015,167.9985,1,1,1,0.899827381,0.8969890736,0.9025865902,0.3333333333,0.07784431138,0.502994012,0.005102040816,secondary
e2r_vits_mixup_saga_s1,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,centred_l2,2000,3,0.0015,167.9985,1,1,1,0.8993423688,0.8965391766,0.9020862654,0.3213572854,0.07185628743,0.4910179641,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T0,l2,2000,2000,15.7175,180.2825,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T0,centred_l2,2000,2000,15.7175,180.2825,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T0,l2,2000,2000,14.4205,181.5795,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T0,centred_l2,2000,2000,14.4205,181.5795,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T0,l2,2000,1,0.006,195.994,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T0,centred_l2,2000,1,0.006,195.994,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T1,l2,2000,2000,15.7175,180.2825,0.5170557163,0.509468371,0.5246432884,0.9395807486,0.9376674637,0.9414314063,-0.4225250323,-0.4296952165,-0.4151660786,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T1,centred_l2,2000,2000,15.7175,180.2825,0.5219558181,0.5144252036,0.5296620315,0.9399686779,0.9380825494,0.9418068645,-0.4180128598,-0.4251531264,-0.4106552045,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T1,l2,2000,2000,14.4205,181.5795,0.4971518122,0.4895257598,0.5048887565,0.935654671,0.9336662632,0.9375776171,-0.4385028588,-0.4456572285,-0.4311096906,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T1,centred_l2,2000,2000,14.4205,181.5795,0.5007147585,0.4930813348,0.5085617318,0.9362104102,0.9342564093,0.9381047123,-0.4354956518,-0.4427176052,-0.4280386284,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T1,l2,2000,1,0.006,195.994,1,1,1,0.9080185781,0.9058731061,0.910119898,0.3097826087,0.3097826087,0.3097826087,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T1,centred_l2,2000,1,0.006,195.994,1,1,1,0.9086100821,0.9064846398,0.9106789596,0.3206521739,0.3206521739,0.3206521739,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T2,l2,2000,2000,15.1205,166.8795,0.5525280365,0.5425405785,0.5622461127,0.9410080471,0.9387622868,0.9432374706,-0.3884800106,-0.3975094722,-0.3796540069,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T2,centred_l2,2000,2000,15.1205,166.8795,0.5572975554,0.5472542243,0.5671296577,0.9416466391,0.9394201862,0.9438627247,-0.3843490837,-0.3933994593,-0.3753527749,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T2,l2,2000,2000,13.7695,168.2305,0.531226744,0.5208572197,0.5413849751,0.937913282,0.9355693709,0.9402583829,-0.4066865381,-0.415910783,-0.3976497706,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T2,centred_l2,2000,2000,13.7695,168.2305,0.5341058934,0.5237620856,0.5442656334,0.9384651274,0.9361061114,0.9407976036,-0.4043592341,-0.4135542776,-0.3952375576,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T2,l2,2000,2,0.004,181.996,1,1,1,0.9112325487,0.9084307378,0.913985308,0.4075611681,0.3922651934,0.4228571429,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T2,centred_l2,2000,2,0.004,181.996,1,1,1,0.911875296,0.9090730295,0.9146088125,0.410418311,0.3922651934,0.4285714286,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T3,l2,2000,1998,13.0165,154.9835,0.5136852687,0.5037720123,0.5234532599,0.9271509003,0.9246205024,0.9296170686,-0.4134761263,-0.4224780907,-0.404447658,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s11_out,T3,centred_l2,2000,1998,13.0165,154.9835,0.5196420747,0.5097609714,0.5293312244,0.9281404934,0.9256407915,0.9305738204,-0.408509904,-0.4174576245,-0.3996110501,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T3,l2,2000,1998,11.766,156.234,0.487021376,0.4768654878,0.4972517349,0.9238520976,0.9212275486,0.9264162387,-0.4368319559,-0.4459680404,-0.4275272006,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,hist,T3,centred_l2,2000,1998,11.766,156.234,0.4914358313,0.4814247606,0.50160067,0.9250095849,0.9224082403,0.9275635427,-0.4335761466,-0.4426975957,-0.4243815481,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T3,l2,2000,3,0.017,167.983,1,1,1,0.8981883607,0.8952372256,0.9009989816,0.4438706363,0.347826087,0.4935897436,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,native,s12_post_norm,T3,centred_l2,2000,3,0.017,167.983,1,1,1,0.8992156671,0.8962933358,0.9020481682,0.439555235,0.347826087,0.4871794872,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T0,l2,2000,2000,15.7175,180.2825,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T0,centred_l2,2000,2000,15.7175,180.2825,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T0,l2,2000,2000,14.445,181.555,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T0,centred_l2,2000,2000,14.445,181.555,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,l2,2000,2,0.014,195.986,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T0,centred_l2,2000,2,0.014,195.986,1,1,1,1,1,1,0,0,0,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T1,l2,2000,2000,15.7175,180.2825,0.5170557163,0.509468371,0.5246432884,0.9395807486,0.9376674637,0.9414314063,-0.4225250323,-0.4296952165,-0.4151660786,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T1,centred_l2,2000,2000,15.7175,180.2825,0.5219558181,0.5144252036,0.5296620315,0.9399686779,0.9380825494,0.9418068645,-0.4180128598,-0.4251531264,-0.4106552045,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T1,l2,2000,2000,14.445,181.555,0.4910462296,0.4835637323,0.4987016731,0.9347652352,0.9327821839,0.9366867006,-0.4437190055,-0.4507633754,-0.4364583352,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T1,centred_l2,2000,2000,14.445,181.555,0.4956501951,0.4881420284,0.5034476076,0.9354592458,0.9334817838,0.9373700618,-0.4398090507,-0.4469419258,-0.432482792,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,l2,2000,2,0.014,195.986,1,1,1,0.9069913691,0.9048188531,0.9090895998,0.2560798548,0.2068965517,0.3052631579,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T1,centred_l2,2000,2,0.014,195.986,1,1,1,0.9077516538,0.9056147735,0.9098288529,0.2534482759,0.2068965517,0.3,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T2,l2,2000,2000,15.1205,166.8795,0.5525280365,0.5425405785,0.5622461127,0.9410080471,0.9387622868,0.9432374706,-0.3884800106,-0.3975094722,-0.3796540069,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T2,centred_l2,2000,2000,15.1205,166.8795,0.5572975554,0.5472542243,0.5671296577,0.9416466391,0.9394201862,0.9438627247,-0.3843490837,-0.3933994593,-0.3753527749,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T2,l2,2000,2000,13.848,168.152,0.5287009983,0.5184663691,0.5386553201,0.9376871513,0.9353669465,0.9399710304,-0.408986153,-0.4181996206,-0.3998782368,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T2,centred_l2,2000,2000,13.848,168.152,0.5309328325,0.5207132007,0.5409544855,0.9383066568,0.9359811922,0.9405867421,-0.4073738243,-0.4165227461,-0.3983389289,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,l2,2000,2,0.0125,181.9875,1,1,1,0.9103893275,0.9075560741,0.9131776195,0.4018812504,0.3480662983,0.4556962025,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T2,centred_l2,2000,2,0.0125,181.9875,1,1,1,0.9110706007,0.9082573845,0.9138259464,0.4101685433,0.364640884,0.4556962025,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T3,l2,2000,1998,13.0165,154.9835,0.5136852687,0.5037720123,0.5234532599,0.9271509003,0.9246205024,0.9296170686,-0.4134761263,-0.4224780907,-0.404447658,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s11_out,T3,centred_l2,2000,1998,13.0165,154.9835,0.5196420747,0.5097609714,0.5293312244,0.9281404934,0.9256407915,0.9305738204,-0.408509904,-0.4174576245,-0.3996110501,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T3,l2,2000,1999,11.833,156.167,0.4865107682,0.476368833,0.4964031242,0.9232779894,0.9206722659,0.9257887555,-0.4367467071,-0.4458537965,-0.4278235339,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,hist,T3,centred_l2,2000,1999,11.833,156.167,0.4897444459,0.4795184435,0.499802335,0.9244154673,0.9218170824,0.9269515833,-0.4346510763,-0.4438924737,-0.4255845568,0.005102040816,secondary
e2r_vits_mixup_saga_s2,vit_small,mixup,saga,term_1.00,s12_post_norm,T3,l2,2000,2,0.0195,167.9805,1,1,1,0.8974697278,0.8945243843,0.9003031483,0.420153131,0.3623188406,0.4779874214,0.005102040816,secondary
