scope,run_id,arch,recipe_actual,variant,stage,transform,descriptor,diagnostic,n,spearman_rho,mean_acc_exact,mean_diagnostic,endpoint_class
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T1,l2,count_mad_stage,2000,-0.4057858321,0.8988163265,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_s11,2000,-0.4042775212,0.8991326531,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_stage,2000,-0.4042775212,0.8991326531,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T1,l2,count_mad_s11,2000,-0.3978989742,0.8961632653,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T1,l2,count_mad_stage,2000,-0.3536009398,0.8961632653,16.832,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_s11,2000,-0.4045452138,0.8947423469,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_stage,2000,-0.3568238625,0.8947423469,16.832,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_s11,2000,-0.3972738387,0.9014591837,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_stage,2000,-0.02352703827,0.9014591837,0.016,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_s11,2000,-0.40592582,0.9007602041,18.479,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_stage,2000,-0.01970170345,0.9007602041,0.016,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_s11,2000,-0.4286076933,0.9039148352,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_stage,2000,-0.4286076933,0.9039148352,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_s11,2000,-0.4217231635,0.9046483516,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_stage,2000,-0.4217231635,0.9046483516,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T2,l2,count_mad_s11,2000,-0.4207517888,0.9023626374,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T2,l2,count_mad_stage,2000,-0.4225110366,0.9023626374,17.1265,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_s11,2000,-0.4274897197,0.9011071429,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_stage,2000,-0.4257228551,0.9011071429,17.1265,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_s11,2000,-0.4193198301,0.9065247253,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_stage,2000,0.02324398261,0.9065247253,0.011,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_s11,2000,-0.4187673809,0.9063021978,18.878,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_stage,2000,0.02724609254,0.9063021978,0.011,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_s11,2000,-0.4243307546,0.8869464286,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_stage,2000,-0.4243307546,0.8869464286,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_s11,2000,-0.4190468298,0.8879047619,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_stage,2000,-0.4190468298,0.8879047619,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T3,l2,count_mad_s11,2000,-0.4220100319,0.8843779762,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T3,l2,count_mad_stage,2000,-0.4432882771,0.8843779762,17.1785,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_s11,2000,-0.4229883256,0.8835386905,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_stage,2000,-0.4443927415,0.8835386905,17.1785,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_s11,2000,-0.4177828222,0.8888541667,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_stage,2000,0.006349389027,0.8888541667,0.004,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_s11,2000,-0.4200892621,0.889172619,18.9755,secondary
within_checkpoint,legacy_e2_vit_small_nomixdir_baseline,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_stage,2000,0.006892349642,0.889172619,0.004,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T0,l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T0,l2,count_mad_stage,2000,MISSING,1,18.647,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,18.647,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0.005,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0.005,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T1,l2,count_mad_s11,2000,-0.445812784,0.9058061224,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T1,l2,count_mad_stage,2000,-0.445812784,0.9058061224,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_s11,2000,-0.4423665911,0.9061632653,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_stage,2000,-0.4423665911,0.9061632653,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T1,l2,count_mad_s11,2000,-0.4454683128,0.9048903061,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T1,l2,count_mad_stage,2000,-0.5028526961,0.9048903061,18.647,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_s11,2000,-0.4488275079,0.9036913265,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_stage,2000,-0.5054586953,0.9036913265,18.647,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_s11,2000,-0.4406802404,0.9102984694,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_stage,2000,-0.07387233367,0.9102984694,0.005,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_s11,2000,-0.4465904156,0.9087729592,18.0745,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_stage,2000,-0.07374620501,0.9087729592,0.005,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_s11,2000,-0.3967516822,0.8981236264,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_stage,2000,-0.3967516822,0.8981236264,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_s11,2000,-0.39609414,0.8987115385,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_stage,2000,-0.39609414,0.8987115385,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T2,l2,count_mad_s11,2000,-0.3995722633,0.8973379121,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T2,l2,count_mad_stage,2000,-0.4935689732,0.8973379121,19.0965,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_s11,2000,-0.4076290507,0.8966840659,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_stage,2000,-0.5028563078,0.8966840659,19.0965,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_s11,2000,-0.3937361646,0.9024093407,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_stage,2000,-0.03549236369,0.9024093407,0.0035,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_s11,2000,-0.399507915,0.9012307692,18.3675,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_stage,2000,-0.0349293248,0.9012307692,0.0035,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_s11,2000,-0.4113380866,0.88825,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_stage,2000,-0.4113380866,0.88825,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_s11,2000,-0.4124012105,0.8888005952,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_stage,2000,-0.4124012105,0.8888005952,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T3,l2,count_mad_s11,2000,-0.4154738062,0.8869821429,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T3,l2,count_mad_stage,2000,-0.4927745256,0.8869821429,19.1715,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_s11,2000,-0.4219619383,0.886235119,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_stage,2000,-0.5006611228,0.886235119,19.1715,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_s11,2000,-0.4110843623,0.8922470238,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_stage,2000,-0.05045716323,0.8922470238,0.0095,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_s11,2000,-0.414599221,0.8914761905,18.4535,secondary
within_checkpoint,e2r_vits_mixup_baseline_s1,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_stage,2000,-0.04921444395,0.8914761905,0.0095,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T0,l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T0,l2,count_mad_stage,2000,MISSING,1,16.562,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T0,centred_l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T0,centred_l2,count_mad_stage,2000,MISSING,1,16.562,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T0,l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T0,l2,count_mad_stage,2000,MISSING,1,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_s11,2000,MISSING,1,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T0,centred_l2,count_mad_stage,2000,MISSING,1,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T1,l2,count_mad_s11,2000,-0.4646088734,0.8955918367,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T1,l2,count_mad_stage,2000,-0.4646088734,0.8955918367,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_s11,2000,-0.4618432048,0.8963954082,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T1,centred_l2,count_mad_stage,2000,-0.4618432048,0.8963954082,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T1,l2,count_mad_s11,2000,-0.4572577955,0.8887627551,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T1,l2,count_mad_stage,2000,-0.3924890379,0.8887627551,16.562,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_s11,2000,-0.4607167199,0.8887959184,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T1,centred_l2,count_mad_stage,2000,-0.392100561,0.8887959184,16.562,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_s11,2000,-0.4580040786,0.894127551,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T1,l2,count_mad_stage,2000,MISSING,0.894127551,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_s11,2000,-0.464517944,0.8947857143,17.525,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T1,centred_l2,count_mad_stage,2000,MISSING,0.8947857143,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_s11,2000,-0.445761405,0.9039587912,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T2,l2,count_mad_stage,2000,-0.445761405,0.9039587912,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_s11,2000,-0.4417133788,0.9048324176,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T2,centred_l2,count_mad_stage,2000,-0.4417133788,0.9048324176,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T2,l2,count_mad_s11,2000,-0.445380286,0.8996868132,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T2,l2,count_mad_stage,2000,-0.3998497851,0.8996868132,17.068,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_s11,2000,-0.4473043318,0.8996318681,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T2,centred_l2,count_mad_stage,2000,-0.4036355147,0.8996318681,17.068,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_s11,2000,-0.4425806121,0.9036923077,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T2,l2,count_mad_stage,2000,MISSING,0.9036923077,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_s11,2000,-0.442897154,0.9045,18.1205,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T2,centred_l2,count_mad_stage,2000,MISSING,0.9045,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_s11,2000,-0.4750959738,0.886672619,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T3,l2,count_mad_stage,2000,-0.4750959738,0.886672619,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_s11,2000,-0.4695294847,0.8877291667,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s11_out,T3,centred_l2,count_mad_stage,2000,-0.4695294847,0.8877291667,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T3,l2,count_mad_s11,2000,-0.4732864523,0.8800952381,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T3,l2,count_mad_stage,2000,-0.4117719186,0.8800952381,16.922,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_s11,2000,-0.4720754632,0.8807321429,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,hist,T3,centred_l2,count_mad_stage,2000,-0.4118667698,0.8807321429,16.922,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_s11,2000,-0.4753538661,0.8856369048,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T3,l2,count_mad_stage,2000,MISSING,0.8856369048,0,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_s11,2000,-0.4699105995,0.8869107143,18.0235,secondary
within_checkpoint,e2r_vits_mixup_baseline_s2,vit_small,mixup,baseline,s12_post_norm,T3,centred_l2,count_mad_stage,2000,MISSING,0.8869107143,0,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s11_out,T0,l2,count_mad_s11,2000,MISSING,1,2.64,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s11_out,T0,l2,count_mad_stage,2000,MISSING,1,2.64,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s11_out,T0,centred_l2,count_mad_s11,2000,MISSING,1,2.64,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,s11_out,T0,centred_l2,count_mad_stage,2000,MISSING,1,2.64,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,hist,T0,l2,count_mad_s11,2000,MISSING,1,2.64,secondary
within_checkpoint,e2r_vits_nomix_baseline_s1,vit_small,nomix,baseline,hist,T0,l2,count_mad_stage,2000,MISSING,1,3.202,secondary
