work_package,split_name,split_sha256,git_sha,run_id,arch,recipe_actual,variant,provenance_tag,ckpt_sha256,condition_id,stage,n_images,norm_p50,norm_p90,norm_p99,norm_p999,norm_max,mad_thr,count_fixed_canon,count_fixed_cal,count_mad,cos_all,cos_nosink_mad,eff_rank
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,native,s11_out,2000,12.89438217,15.21970476,17.5602092,18.6576978,18.81155201,18.03936577,MISSING,0.695,2.5305,0.196912917,0.2000353461,126.4720976
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,native,s12_post_norm,2000,18.6419187,19.64032046,19.87583671,19.92065323,19.92671506,22.18520371,MISSING,0,0.001,0.1190223206,0.1190276976,137.5850139
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.25,hist,2000,16.22925299,19.14913798,22.19788543,23.70641506,23.92181927,22.794746,2.14,2.241,2.079,0.1607519306,0.1624134066,131.7124838
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.25,s12_post_norm,2000,18.6121524,19.63567007,19.8720948,19.91749737,19.92342484,22.24856974,MISSING,0,0.001,0.1210072735,0.1210127218,137.047108
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.50,hist,2000,15.77618079,18.6500489,21.76480573,23.30862558,23.52801217,22.1762797,1.6515,1.7265,2.2905,0.1569457715,0.158983817,132.2971194
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.50,s12_post_norm,2000,18.6419187,19.64032046,19.87583671,19.92065323,19.92671506,22.18520371,MISSING,0,0.001,0.1190223206,0.1190276976,137.5850139
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.75,hist,2000,15.36504985,18.21078408,21.40702272,22.98317844,23.20698424,21.61512478,1.395,1.4445,2.555,0.1553155321,0.1577289037,132.6853786
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_0.75,s12_post_norm,2000,18.6715395,19.64320876,19.87853294,19.92332298,19.92937829,22.10627968,MISSING,0,0.002,0.1196819185,0.1196912654,137.9201421
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_1.00,hist,2000,15.00143471,17.83660218,21.11836942,22.72864392,22.9564988,21.14490802,1.2245,1.271,2.803,0.1561918601,0.158892758,132.8599848
I2_terminal,calibration,6b707eb39f934274a5ea753d613af54dc9aad01510808f246b70506a96003003,cdf63caca2ac41cfd3ec7ba262902cad0deb3181,e2r_vits_nomix_saga_s2,vit_small,nomix,saga,s2,68d64007a4bcae2335cf7ead1fe698e1df73e48ef538f9727c46ddc186ffd5ab,term_1.00,s12_post_norm,2000,18.69988267,19.64359342,19.87991229,19.92501573,19.93109254,22.01447588,MISSING,0,0.0035,0.1229742988,0.1229878465,138.0447994
