recipe,epoch,iter,layer,grad_phi_norm
nomix,2,600,9,9.090558137359039e-07
nomix,2,600,10,4.542683598174335e-07
nomix,2,600,11,0.0
nomix,2,700,0,0.0003275057242717594
nomix,2,700,1,0.0001987758878385648
nomix,2,700,2,0.00010933752491837367
nomix,2,700,3,5.324989979271777e-05
nomix,2,700,4,2.4406161173828878e-05
nomix,2,700,5,1.1367341357981786e-05
nomix,2,700,6,6.723336809955072e-06
nomix,2,700,7,2.907522002715268e-06
nomix,2,700,8,1.741422465784126e-06
nomix,2,700,9,1.082381459127646e-06
nomix,2,700,10,6.385090500771184e-07
nomix,2,700,11,0.0
nomix,2,800,0,0.00040816207183524966
nomix,2,800,1,0.00027129522641189396
nomix,2,800,2,0.00013945686805527657
nomix,2,800,3,7.958912465255708e-05
nomix,2,800,4,3.420640132389963e-05
nomix,2,800,5,1.5738996808067895e-05
nomix,2,800,6,9.789094292500522e-06
nomix,2,800,7,7.538396403106162e-06
nomix,2,800,8,2.2212541352928383e-06
nomix,2,800,9,1.6815045000839746e-06
nomix,2,800,10,8.823005828162422e-07
nomix,2,800,11,0.0
nomix,2,900,0,0.0004155307251494378
nomix,2,900,1,0.0002471365442033857
nomix,2,900,2,0.0001261507422896102
nomix,2,900,3,7.394769636448473e-05
nomix,2,900,4,3.244728213758208e-05
nomix,2,900,5,1.823324419092387e-05
nomix,2,900,6,8.712925591680687e-06
nomix,2,900,7,4.17943829233991e-06
nomix,2,900,8,2.4723433398321504e-06
nomix,2,900,9,1.1080268222940504e-06
nomix,2,900,10,6.930932272553036e-07
nomix,2,900,11,0.0
nomix,2,1000,0,0.00044928211718797684
nomix,2,1000,1,0.00028033647686243057
nomix,2,1000,2,0.00014627286873292178
nomix,2,1000,3,8.927907765610144e-05
nomix,2,1000,4,4.102094317204319e-05
nomix,2,1000,5,1.9599792722146958e-05
nomix,2,1000,6,1.0971949450322427e-05
nomix,2,1000,7,6.820993348810589e-06
nomix,2,1000,8,2.819361498040962e-06
nomix,2,1000,9,1.6641590718791122e-06
nomix,2,1000,10,9.06744332951348e-07
nomix,2,1000,11,0.0
nomix,2,1100,0,0.0004031657590530813
nomix,2,1100,1,0.00026714999694377184
nomix,2,1100,2,0.00013965890684630722
nomix,2,1100,3,8.168676140485331e-05
nomix,2,1100,4,4.729712236439809e-05
nomix,2,1100,5,2.161290103686042e-05
nomix,2,1100,6,1.3927120562584605e-05
nomix,2,1100,7,7.651768100913614e-06
nomix,2,1100,8,3.2167502013180638e-06
nomix,2,1100,9,1.7011516320053488e-06
nomix,2,1100,10,7.655694957975356e-07
nomix,2,1100,11,0.0
nomix,2,1200,0,0.000428030441980809
nomix,2,1200,1,0.00031493688584305346
nomix,2,1200,2,0.00015112468099687248
nomix,2,1200,3,9.445571777177975e-05
nomix,2,1200,4,5.814371252199635e-05
nomix,2,1200,5,2.6018196876975708e-05
nomix,2,1200,6,1.555527160235215e-05
nomix,2,1200,7,1.1978004295087885e-05
nomix,2,1200,8,3.1167915039986838e-06
nomix,2,1200,9,1.449418277843506e-06
nomix,2,1200,10,8.196572593988094e-07
nomix,2,1200,11,0.0
nomix,3,0,0,0.0004905028617940843
nomix,3,0,1,0.0003580113116186112
nomix,3,0,2,0.0001976699713850394
nomix,3,0,3,0.00013128538557793945
nomix,3,0,4,7.64346550568007e-05
nomix,3,0,5,3.626525358413346e-05
nomix,3,0,6,2.1243502487777732e-05
nomix,3,0,7,9.002214937936515e-06
nomix,3,0,8,4.378921858005924e-06
nomix,3,0,9,1.9547405827324837e-06
nomix,3,0,10,1.1437410876169452e-06
nomix,3,0,11,0.0
nomix,3,100,0,0.0004349759256001562
nomix,3,100,1,0.0003445360343903303
nomix,3,100,2,0.00016690327902324498
nomix,3,100,3,0.000116724033432547
nomix,3,100,4,6.293705519055948e-05
nomix,3,100,5,3.4411812521284446e-05
nomix,3,100,6,2.0828683773288503e-05
nomix,3,100,7,1.0557862879068125e-05
nomix,3,100,8,4.276451818441274e-06
nomix,3,100,9,1.7178763300762512e-06
nomix,3,100,10,1.0421267688798252e-06
nomix,3,100,11,0.0
nomix,3,200,0,0.0003327203157823533
nomix,3,200,1,0.0002452265762258321
nomix,3,200,2,0.00014219930744729936
nomix,3,200,3,0.00010363953333580866
nomix,3,200,4,5.753089135396294e-05
nomix,3,200,5,2.9003122108406387e-05
nomix,3,200,6,1.6516341929673217e-05
nomix,3,200,7,8.158409400493838e-06
nomix,3,200,8,3.774992819671752e-06
nomix,3,200,9,1.494221805842244e-06
nomix,3,200,10,7.462824100912258e-07
nomix,3,200,11,0.0
nomix,3,300,0,0.000337248231517151
nomix,3,300,1,0.0003039852308575064
nomix,3,300,2,0.0001455833116779104
nomix,3,300,3,9.196870087180287e-05
nomix,3,300,4,6.67585845803842e-05
nomix,3,300,5,3.672897946671583e-05
nomix,3,300,6,1.9969507775385864e-05
nomix,3,300,7,1.2605493793671485e-05
nomix,3,300,8,4.247583092364948e-06
nomix,3,300,9,1.7138927432824858e-06
nomix,3,300,10,9.446001740798238e-07
nomix,3,300,11,0.0
nomix,3,400,0,0.00039029307663440704
nomix,3,400,1,0.00034780101850628853
nomix,3,400,2,0.00016647092706989497
nomix,3,400,3,0.00010703362204367295
nomix,3,400,4,6.92987596266903e-05
nomix,3,400,5,4.001975685241632e-05
nomix,3,400,6,2.2256253942032345e-05
nomix,3,400,7,1.4629920769948512e-05
nomix,3,400,8,5.62662444281159e-06
nomix,3,400,9,2.750852672761539e-06
nomix,3,400,10,1.2159574680481455e-06
nomix,3,400,11,0.0
nomix,3,500,0,0.0004515080072451383
nomix,3,500,1,0.0003444001486059278
nomix,3,500,2,0.00016655736544635147
nomix,3,500,3,0.00011367741535650566
nomix,3,500,4,7.795225974405184e-05
nomix,3,500,5,4.6904449845897034e-05
nomix,3,500,6,2.525681884435471e-05
nomix,3,500,7,1.954927938641049e-05
nomix,3,500,8,6.64835215502535e-06
nomix,3,500,9,3.0528831302945036e-06
nomix,3,500,10,1.1307281511108158e-06
nomix,3,500,11,0.0
nomix,3,600,0,0.0004861254710704088
nomix,3,600,1,0.00045643761404789984
nomix,3,600,2,0.00022394316329155117
nomix,3,600,3,0.00014520589320454746
nomix,3,600,4,0.00010121630475623533
nomix,3,600,5,6.214920722413808e-05
nomix,3,600,6,3.54451040038839e-05
nomix,3,600,7,2.2336153051583096e-05
nomix,3,600,8,9.394433618581388e-06
nomix,3,600,9,3.6880269362882245e-06
nomix,3,600,10,1.4680573485748027e-06
nomix,3,600,11,0.0
nomix,3,700,0,0.000577544909901917
nomix,3,700,1,0.0005730262491852045
nomix,3,700,2,0.00022821646416559815
nomix,3,700,3,0.00016842508921399713
nomix,3,700,4,0.00011140522838104516
nomix,3,700,5,6.524605851154774e-05
nomix,3,700,6,3.9599250158062205e-05
nomix,3,700,7,2.9065542548778467e-05
nomix,3,700,8,1.1164641364302952e-05
nomix,3,700,9,3.971053047280293e-06
nomix,3,700,10,2.1199268758209655e-06
nomix,3,700,11,0.0
nomix,3,800,0,0.0005329116247594357
nomix,3,800,1,0.0005029159947298467
nomix,3,800,2,0.00021336159261409193
nomix,3,800,3,0.00016042584320530295
nomix,3,800,4,0.00010773700341815129
nomix,3,800,5,6.781225238228217e-05
nomix,3,800,6,3.959128662245348e-05
nomix,3,800,7,2.8843174732173793e-05
nomix,3,800,8,9.613853762857616e-06
nomix,3,800,9,3.919839400623459e-06
nomix,3,800,10,1.636802039683971e-06
nomix,3,800,11,0.0
nomix,3,900,0,0.00033965660259127617
nomix,3,900,1,0.0003138137690257281
nomix,3,900,2,0.00012552209955174476
nomix,3,900,3,9.092262189369649e-05
nomix,3,900,4,6.268059951253235e-05
nomix,3,900,5,3.629443017416634e-05
nomix,3,900,6,2.4298969947267324e-05
nomix,3,900,7,1.7803919035941362e-05
nomix,3,900,8,7.93792696640594e-06
nomix,3,900,9,2.093989223794779e-06
nomix,3,900,10,1.1058934887842042e-06
nomix,3,900,11,0.0
nomix,3,1000,0,0.0004306787741370499
nomix,3,1000,1,0.0003772625350393355
nomix,3,1000,2,0.00016070912533905357
nomix,3,1000,3,0.00012182437058072537
nomix,3,1000,4,8.54977552080527e-05
nomix,3,1000,5,5.431497993413359e-05
nomix,3,1000,6,3.2495408959221095e-05
nomix,3,1000,7,2.6691770472098142e-05
nomix,3,1000,8,9.770003089215606e-06
nomix,3,1000,9,4.0782010728435125e-06
nomix,3,1000,10,1.4690746183987358e-06
nomix,3,1000,11,0.0
nomix,3,1100,0,0.0006591848796233535
nomix,3,1100,1,0.0006937574944458902
nomix,3,1100,2,0.00027316142222844064
nomix,3,1100,3,0.00020312883134465665
nomix,3,1100,4,0.00013546856644097716
nomix,3,1100,5,9.335207141702995e-05
nomix,3,1100,6,5.346877878764644e-05
nomix,3,1100,7,4.752023596665822e-05
nomix,3,1100,8,1.6925354429986328e-05
nomix,3,1100,9,5.799346126877936e-06
nomix,3,1100,10,2.8252759420865914e-06
nomix,3,1100,11,0.0
nomix,3,1200,0,0.0005548476474359632
nomix,3,1200,1,0.0005426943534985185
nomix,3,1200,2,0.00022116178297437727
nomix,3,1200,3,0.00016468569810967892
nomix,3,1200,4,0.00011804699170170352
nomix,3,1200,5,8.329494448844343e-05
nomix,3,1200,6,4.486937905312516e-05
nomix,3,1200,7,3.721457687788643e-05
nomix,3,1200,8,1.4702720363857225e-05
nomix,3,1200,9,5.5576256272615865e-06
nomix,3,1200,10,2.289277063027839e-06
nomix,3,1200,11,0.0
nomix,4,0,0,0.000631815695669502
nomix,4,0,1,0.0006672360468655825
nomix,4,0,2,0.00028883476625196636
nomix,4,0,3,0.00019310222705826163
nomix,4,0,4,0.0001412897399859503
nomix,4,0,5,9.014947863761336e-05
nomix,4,0,6,5.329041596269235e-05
nomix,4,0,7,4.64095501229167e-05
nomix,4,0,8,1.9896331650670618e-05
nomix,4,0,9,6.940011189726647e-06
nomix,4,0,10,2.9488548989320407e-06
nomix,4,0,11,0.0
nomix,4,100,0,0.0006756172515451908
nomix,4,100,1,0.0006947300862520933
nomix,4,100,2,0.00028537886100821197
nomix,4,100,3,0.00021247612312436104
nomix,4,100,4,0.000158789218403399
nomix,4,100,5,8.953998622018844e-05
nomix,4,100,6,5.998010601615533e-05
nomix,4,100,7,5.31239747942891e-05
nomix,4,100,8,1.9823068214464e-05
nomix,4,100,9,7.332233508350328e-06
nomix,4,100,10,3.149324356854777e-06
nomix,4,100,11,0.0
nomix,4,200,0,0.0007739486172795296
nomix,4,200,1,0.0007822163752280176
nomix,4,200,2,0.0003086633514612913
nomix,4,200,3,0.00021032162476330996
nomix,4,200,4,0.00015831310884095728
nomix,4,200,5,0.0001073598614311777
nomix,4,200,6,6.109602691140026e-05
nomix,4,200,7,5.907209197175689e-05
nomix,4,200,8,2.1670266505680047e-05
nomix,4,200,9,7.896351235103793e-06
nomix,4,200,10,3.446381697358447e-06
nomix,4,200,11,0.0
nomix,4,300,0,0.0006212274893186986
nomix,4,300,1,0.0005857190699316561
nomix,4,300,2,0.0002545273455325514
nomix,4,300,3,0.00018372081103734672
nomix,4,300,4,0.00012811382475774735
nomix,4,300,5,9.369943290948868e-05
nomix,4,300,6,5.4901531257200986e-05
nomix,4,300,7,5.628788494504988e-05
nomix,4,300,8,2.085383857775014e-05
nomix,4,300,9,7.248405381687917e-06
nomix,4,300,10,2.885217554648989e-06
nomix,4,300,11,0.0
nomix,4,400,0,0.0007176665239967406
nomix,4,400,1,0.0008371448493562639
nomix,4,400,2,0.0003043568576686084
nomix,4,400,3,0.0002282730711158365
nomix,4,400,4,0.00015724608965683728
nomix,4,400,5,0.00011581052967812866
nomix,4,400,6,7.16589784133248e-05
nomix,4,400,7,6.493928958661854e-05
nomix,4,400,8,2.455796129652299e-05
nomix,4,400,9,1.1264316526649054e-05
nomix,4,400,10,4.061894742335426e-06
nomix,4,400,11,0.0
nomix,4,500,0,0.0006288098520599306
nomix,4,500,1,0.0006264215335249901
nomix,4,500,2,0.0002732813882175833
nomix,4,500,3,0.00021375389769673347
nomix,4,500,4,0.00013105258403811604
nomix,4,500,5,9.90131011349149e-05
nomix,4,500,6,5.6012908316915855e-05
nomix,4,500,7,5.833859904669225e-05
nomix,4,500,8,2.28547887672903e-05
nomix,4,500,9,8.969820555648766e-06
nomix,4,500,10,3.5757805108005414e-06
nomix,4,500,11,0.0
nomix,4,600,0,0.0008008162840269506
nomix,4,600,1,0.0009281003731302917
nomix,4,600,2,0.00030261348001658916
nomix,4,600,3,0.0002213241532444954
nomix,4,600,4,0.00014342638314701617
nomix,4,600,5,0.00011528173490660265
nomix,4,600,6,7.155921775847673e-05
nomix,4,600,7,6.678278441540897e-05
nomix,4,600,8,2.9139910111553036e-05
nomix,4,600,9,1.2691872143477667e-05
nomix,4,600,10,4.355664714239538e-06
nomix,4,600,11,0.0
nomix,4,700,0,0.0010479503544047475
nomix,4,700,1,0.0011176286498084664
nomix,4,700,2,0.00041420155321247876
nomix,4,700,3,0.0003142600762657821
nomix,4,700,4,0.00019650151079986244
nomix,4,700,5,0.00016829394735395908
nomix,4,700,6,0.00010701033170334995
nomix,4,700,7,9.462348680244759e-05
nomix,4,700,8,3.9557984564453363e-05
nomix,4,700,9,1.664232877374161e-05
nomix,4,700,10,7.042690867820056e-06
nomix,4,700,11,0.0
nomix,4,800,0,0.0006676735356450081
nomix,4,800,1,0.0008047278970479965
nomix,4,800,2,0.0002938337274827063
nomix,4,800,3,0.00021808220481034368
nomix,4,800,4,0.00015722533862572163
nomix,4,800,5,0.00011593502858886495
nomix,4,800,6,7.241279672598466e-05
nomix,4,800,7,6.54893447062932e-05
nomix,4,800,8,2.8349475542199798e-05
nomix,4,800,9,1.2262498785275966e-05
nomix,4,800,10,5.030741249356652e-06
nomix,4,800,11,0.0
nomix,4,900,0,0.000630480470135808
nomix,4,900,1,0.00072411575820297
nomix,4,900,2,0.00028423641924746335
nomix,4,900,3,0.0002058433456113562
nomix,4,900,4,0.00014824683603364974
nomix,4,900,5,0.00011242705659242347
nomix,4,900,6,6.830383790656924e-05
nomix,4,900,7,6.695789488730952e-05
nomix,4,900,8,2.5566427211742848e-05
nomix,4,900,9,1.2498012438300066e-05
nomix,4,900,10,5.116313332109712e-06
nomix,4,900,11,0.0
nomix,4,1000,0,0.0008970588678494096
nomix,4,1000,1,0.0009890453657135367
nomix,4,1000,2,0.00040210571023635566
nomix,4,1000,3,0.0003046405909117311
nomix,4,1000,4,0.00020680257875937968
nomix,4,1000,5,0.00017915588978212327
nomix,4,1000,6,0.0001041562354657799
nomix,4,1000,7,0.00010484187805559486
nomix,4,1000,8,4.142555917496793e-05
nomix,4,1000,9,1.9992383386124857e-05
nomix,4,1000,10,7.649541657883674e-06
nomix,4,1000,11,0.0
nomix,4,1100,0,0.0007045986712910235
nomix,4,1100,1,0.000855382124427706
nomix,4,1100,2,0.0003440050932113081
nomix,4,1100,3,0.0002594399265944958
nomix,4,1100,4,0.00018021637515630573
nomix,4,1100,5,0.00014731705596204847
nomix,4,1100,6,9.456827683607116e-05
nomix,4,1100,7,9.15512500796467e-05
nomix,4,1100,8,4.176121728960425e-05
nomix,4,1100,9,1.7669015505816787e-05
nomix,4,1100,10,7.176129201980075e-06
nomix,4,1100,11,0.0
nomix,4,1200,0,0.0008137119002640247
nomix,4,1200,1,0.000982756493613124
nomix,4,1200,2,0.00037587681435979903
nomix,4,1200,3,0.0002918955869972706
nomix,4,1200,4,0.00020034206681884825
nomix,4,1200,5,0.0001480751670897007
nomix,4,1200,6,0.00010229891631752253
nomix,4,1200,7,9.911574306897819e-05
nomix,4,1200,8,4.149501910433173e-05
nomix,4,1200,9,2.0860572476522066e-05
nomix,4,1200,10,7.89061414252501e-06
nomix,4,1200,11,0.0
nomix,5,0,0,0.001094947219826281
nomix,5,0,1,0.0011972159845754504
nomix,5,0,2,0.00047947640996426344
nomix,5,0,3,0.0003420017601456493
nomix,5,0,4,0.00021968147484585643
nomix,5,0,5,0.0001981808163691312
nomix,5,0,6,0.00011946891027037054
nomix,5,0,7,0.00012189031986054033
nomix,5,0,8,5.104151932755485e-05
nomix,5,0,9,2.4733521058806218e-05
nomix,5,0,10,8.83650682226289e-06
nomix,5,0,11,0.0
nomix,5,100,0,0.0006634595920331776
nomix,5,100,1,0.0007547099958173931
nomix,5,100,2,0.0003102284681517631
nomix,5,100,3,0.00021109091176185757
nomix,5,100,4,0.00014196518168319017
nomix,5,100,5,0.00013082106306683272
nomix,5,100,6,7.904289668658748e-05
nomix,5,100,7,8.317040192196146e-05
nomix,5,100,8,3.0042838261579163e-05
nomix,5,100,9,1.6404979760409333e-05
nomix,5,100,10,5.8805944718187675e-06
nomix,5,100,11,0.0
nomix,5,200,0,0.0008821437950246036
nomix,5,200,1,0.000983258942142129
nomix,5,200,2,0.0003905604826286435
nomix,5,200,3,0.000293775083264336
nomix,5,200,4,0.0001797950390027836
nomix,5,200,5,0.00016958272317424417
nomix,5,200,6,0.000107427935290616
nomix,5,200,7,0.00011247029760852456
nomix,5,200,8,4.561199602903798e-05
nomix,5,200,9,2.5237759473384358e-05
nomix,5,200,10,9.164298717223573e-06
nomix,5,200,11,0.0
nomix,5,300,0,0.0012053638929501176
nomix,5,300,1,0.001391299651004374
nomix,5,300,2,0.0005690836696885526
nomix,5,300,3,0.00039980155997909606
nomix,5,300,4,0.0002554148086346686
nomix,5,300,5,0.00022810643713455647
nomix,5,300,6,0.00013324394240044057
nomix,5,300,7,0.00014078823733143508
nomix,5,300,8,6.0008784203091636e-05
nomix,5,300,9,3.362536517670378e-05
nomix,5,300,10,1.0801062671816908e-05
nomix,5,300,11,0.0
nomix,5,400,0,0.001159113016910851
nomix,5,400,1,0.0012853445950895548
nomix,5,400,2,0.0005085914162918925
nomix,5,400,3,0.0003685286792460829
nomix,5,400,4,0.00025433700648136437
nomix,5,400,5,0.0002324596862308681
nomix,5,400,6,0.00015239055210258812
nomix,5,400,7,0.00016129284631460905
nomix,5,400,8,6.299694359768182e-05
nomix,5,400,9,3.052089596167207e-05
nomix,5,400,10,1.1759714652725961e-05
nomix,5,400,11,0.0
nomix,5,500,0,0.001189741655252874
nomix,5,500,1,0.0013613388873636723
nomix,5,500,2,0.0005597069393843412
nomix,5,500,3,0.0003692607278935611
nomix,5,500,4,0.00025590782752260566
nomix,5,500,5,0.00022838942823000252
nomix,5,500,6,0.00014583559823222458
nomix,5,500,7,0.00015745060227345675
nomix,5,500,8,6.960190512472764e-05
nomix,5,500,9,3.3405063732061535e-05
nomix,5,500,10,1.2380404768919107e-05
nomix,5,500,11,0.0
nomix,5,600,0,0.001022155163809657
nomix,5,600,1,0.001169658382423222
nomix,5,600,2,0.0005116164684295654
nomix,5,600,3,0.00032370275584980845
nomix,5,600,4,0.00024278153432533145
nomix,5,600,5,0.00022266365704126656
nomix,5,600,6,0.0001324129698332399
nomix,5,600,7,0.00014103947614785284
nomix,5,600,8,5.971259452053346e-05
nomix,5,600,9,3.552549605956301e-05
nomix,5,600,10,1.1117555914097466e-05
nomix,5,600,11,0.0
nomix,5,700,0,0.0010253058280795813
nomix,5,700,1,0.0011185362236574292
nomix,5,700,2,0.0005066758021712303
nomix,5,700,3,0.00030114036053419113
nomix,5,700,4,0.00021220346388872713
nomix,5,700,5,0.0002110357308993116
nomix,5,700,6,0.0001351863902527839
nomix,5,700,7,0.00013498445332515985
nomix,5,700,8,5.696466178051196e-05
nomix,5,700,9,2.8703469070023857e-05
nomix,5,700,10,1.0045792805613019e-05
nomix,5,700,11,0.0
nomix,5,800,0,0.0009579039760865271
nomix,5,800,1,0.0009914294350892305
nomix,5,800,2,0.0005058945971541107
nomix,5,800,3,0.00028625104459933937
nomix,5,800,4,0.00022577909112442285
nomix,5,800,5,0.00022487893875222653
nomix,5,800,6,0.00013351329835131764
nomix,5,800,7,0.0001252283254871145
nomix,5,800,8,6.0332829889375716e-05
nomix,5,800,9,2.9587390599772334e-05
nomix,5,800,10,1.1386435289750807e-05
nomix,5,800,11,0.0
nomix,5,900,0,0.0009543285705149174
nomix,5,900,1,0.0010515934554859996
nomix,5,900,2,0.0005867821164429188
nomix,5,900,3,0.0003129668766632676
nomix,5,900,4,0.00022847320360597223
nomix,5,900,5,0.0002193851105403155
nomix,5,900,6,0.00013281511201057583
nomix,5,900,7,0.00013904593652114272
nomix,5,900,8,5.823592800879851e-05
nomix,5,900,9,3.439695865381509e-05
nomix,5,900,10,1.185363726108335e-05
nomix,5,900,11,0.0
nomix,5,1000,0,0.0011031868634745479
nomix,5,1000,1,0.0013762391172349453
nomix,5,1000,2,0.0006401713471859694
nomix,5,1000,3,0.00035704675246961415
nomix,5,1000,4,0.0002914119104389101
nomix,5,1000,5,0.0002937514800578356
nomix,5,1000,6,0.00017147899779956788
nomix,5,1000,7,0.00015979861200321466
nomix,5,1000,8,7.215441291918978e-05
nomix,5,1000,9,3.77120086341165e-05
nomix,5,1000,10,1.338651873084018e-05
nomix,5,1000,11,0.0
nomix,5,1100,0,0.0012863838346675038
nomix,5,1100,1,0.001338841626420617
nomix,5,1100,2,0.000709018437191844
nomix,5,1100,3,0.00041877501644194126
nomix,5,1100,4,0.0003516661236062646
nomix,5,1100,5,0.00026967437588609755
nomix,5,1100,6,0.00017710898828227073
nomix,5,1100,7,0.00018171155534218997
nomix,5,1100,8,8.568468183511868e-05
nomix,5,1100,9,4.35284964623861e-05
nomix,5,1100,10,1.6224166756728664e-05
nomix,5,1100,11,0.0
nomix,5,1200,0,0.001374581246636808
nomix,5,1200,1,0.001567963743582368
nomix,5,1200,2,0.0008058364037424326
nomix,5,1200,3,0.00049785670125857
nomix,5,1200,4,0.0003891660016961396
nomix,5,1200,5,0.0003558815806172788
nomix,5,1200,6,0.00023393069568555802
nomix,5,1200,7,0.00024945932091213763
nomix,5,1200,8,9.083474287763238e-05
nomix,5,1200,9,4.892549623036757e-05
nomix,5,1200,10,1.7780999769456685e-05
nomix,5,1200,11,0.0
nomix,6,0,0,0.0013549153227359056
nomix,6,0,1,0.0015878790291026235
nomix,6,0,2,0.0008136884425766766
nomix,6,0,3,0.00046798563562333584
nomix,6,0,4,0.00040421189623884857
nomix,6,0,5,0.00041135025094263256
nomix,6,0,6,0.0002319148916285485
nomix,6,0,7,0.00022023788187652826
nomix,6,0,8,0.0001035361347021535
nomix,6,0,9,4.882268331130035e-05
nomix,6,0,10,1.584033998369705e-05
nomix,6,0,11,0.0
nomix,6,100,0,0.0011881871614605188
nomix,6,100,1,0.0012561618350446224
nomix,6,100,2,0.0007549464935436845
nomix,6,100,3,0.0004121159145142883
nomix,6,100,4,0.00031789482454769313
nomix,6,100,5,0.0003498438745737076
nomix,6,100,6,0.00018448979244567454
nomix,6,100,7,0.00018795087817125022
nomix,6,100,8,7.561816164525226e-05
nomix,6,100,9,3.966861549997702e-05
nomix,6,100,10,1.4296200788521674e-05
nomix,6,100,11,0.0
nomix,6,200,0,0.001477629761211574
nomix,6,200,1,0.0017036196077242494
nomix,6,200,2,0.0009946676436811686
nomix,6,200,3,0.0005265233339741826
nomix,6,200,4,0.0004049976705573499
nomix,6,200,5,0.00045564520405605435
nomix,6,200,6,0.0002300942433066666
nomix,6,200,7,0.00025437059230171144
nomix,6,200,8,0.00010734506940934807
nomix,6,200,9,5.450229218695313e-05
nomix,6,200,10,1.949904253706336e-05
nomix,6,200,11,0.0
nomix,6,300,0,0.0012785972794517875
nomix,6,300,1,0.0015881126746535301
nomix,6,300,2,0.0009193263831548393
nomix,6,300,3,0.0004630633629858494
nomix,6,300,4,0.00041831773705780506
nomix,6,300,5,0.00041364433127455413
nomix,6,300,6,0.00022913221619091928
nomix,6,300,7,0.00022514296870213002
nomix,6,300,8,0.00010393829143140465
nomix,6,300,9,5.166859409655444e-05
nomix,6,300,10,2.0922345356666483e-05
