epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
222,0.00015478,2.4051,76.44,92.4,1.1731,4218.7,303.7
223,0.00015102,2.405,76.482,92.552,1.166,4218.9,303.6
224,0.0001473,2.384,76.454,92.45,1.1791,4214.8,303.9
225,0.00014362,2.3715,76.398,92.442,1.1768,4217.2,303.8
226,0.00013998,2.3683,76.322,92.186,1.1878,4214.3,304.0
227,0.00013638,2.3701,76.184,92.382,1.1953,4216.4,303.8
228,0.00013282,2.3682,76.288,92.352,1.1899,4217.0,303.8
229,0.0001293,2.3411,76.514,92.446,1.1828,4218.4,303.7
230,0.00012582,2.3285,76.856,92.454,1.187,4222.6,303.4
231,0.00012238,2.3384,76.62,92.512,1.1888,4220.7,303.5
232,0.00011899,2.3087,76.182,92.008,1.2113,4218.0,303.7
233,0.00011563,2.3221,76.552,92.19,1.1999,4219.0,303.6
234,0.00011232,2.3268,76.248,91.91,1.2191,4218.8,303.6
235,0.00010905,2.316,76.412,92.118,1.2037,4216.6,303.8
236,0.00010582,2.3206,76.534,92.138,1.2023,4217.4,303.8
237,0.00010264,2.2849,76.67,92.376,1.1803,4217.2,303.8
238,9.95e-05,2.2822,76.724,92.202,1.2031,4215.4,303.9
239,9.64e-05,2.3167,76.508,92.06,1.2109,4221.0,303.5
240,9.335e-05,2.2835,76.574,92.042,1.2234,4224.2,303.3
241,9.034e-05,2.2594,76.756,92.242,1.205,4218.9,303.6
242,8.738e-05,2.2666,76.486,92.074,1.2207,4217.7,303.7
243,8.446e-05,2.2457,76.636,92.304,1.2082,4214.8,303.9
244,8.159e-05,2.2609,76.314,92.004,1.2357,4216.8,303.8
245,7.876e-05,2.2387,76.758,92.126,1.2211,4224.6,303.2
246,7.598e-05,2.2207,76.892,92.172,1.2116,4219.7,303.6
247,7.325e-05,2.2227,76.604,92.08,1.2202,4220.3,303.5
248,7.056e-05,2.2253,76.456,91.952,1.2345,4221.1,303.5
249,6.792e-05,2.2278,76.84,92.112,1.2198,4214.5,304.0
250,6.533e-05,2.2158,76.778,92.154,1.2249,4225.5,303.2
251,6.279e-05,2.2016,76.822,92.144,1.2333,4218.9,303.6
252,6.029e-05,2.2115,76.49,91.876,1.2497,4217.7,303.7
253,5.784e-05,2.1877,76.57,91.976,1.2398,4218.4,303.7
254,5.544e-05,2.1879,76.746,92.054,1.2332,4216.6,303.8
255,5.309e-05,2.1816,76.718,91.982,1.2289,4215.2,303.9
256,5.079e-05,2.1754,76.63,92.026,1.2332,4218.9,303.6
257,4.854e-05,2.1961,76.732,91.95,1.241,4218.2,303.7
258,4.634e-05,2.1614,76.636,92.002,1.242,4220.2,303.5
259,4.419e-05,2.1618,76.576,91.952,1.2499,4219.2,303.6
260,4.208e-05,2.1671,76.932,92.13,1.2248,4225.1,303.2
261,4.003e-05,2.1653,76.588,91.866,1.2548,4151.1,308.6
262,3.803e-05,2.1288,76.766,92.02,1.2425,4218.8,303.6
263,3.608e-05,2.1383,76.854,91.956,1.2426,4217.1,303.8
264,3.418e-05,2.1168,76.666,91.978,1.2464,4218.9,303.6
265,3.233e-05,2.14,76.756,91.958,1.2445,4223.8,303.3
266,3.053e-05,2.134,76.626,91.88,1.2629,4216.0,303.8
267,2.879e-05,2.1124,76.758,91.962,1.2492,4219.8,303.6
268,2.709e-05,2.1203,76.896,91.986,1.2513,4217.4,303.7
269,2.545e-05,2.1119,76.814,92.022,1.2489,4220.2,303.5
270,2.386e-05,2.108,76.468,91.774,1.2706,4226.6,303.1
271,2.232e-05,2.1151,76.89,91.92,1.2553,4221.8,303.4
272,2.083e-05,2.1142,76.816,91.786,1.2649,4216.4,303.8
273,1.94e-05,2.1049,76.704,91.794,1.2642,4221.7,303.4
