epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
205,0.00022408,2.6033,76.952,93.14,1.087,3743.8,342.2
206,0.00021974,2.5985,76.926,93.174,1.0951,3744.8,342.1
207,0.00021543,2.6,77.188,93.37,1.0854,3743.5,342.2
208,0.00021115,2.5939,76.854,93.24,1.0932,3743.9,342.2
209,0.0002069,2.5777,76.948,93.172,1.08,3743.6,342.2
210,0.00020269,2.5579,77.284,93.252,1.0828,3747.3,341.9
211,0.00019851,2.5712,76.76,93.114,1.1078,3742.1,342.3
212,0.00019436,2.5491,77.03,93.114,1.1072,3742.3,342.3
213,0.00019024,2.5532,77.12,93.242,1.1053,3740.6,342.5
214,0.00018616,2.5736,76.83,93.03,1.1154,3741.9,342.3
215,0.00018211,2.5433,77.164,93.12,1.1002,3742.1,342.3
216,0.0001781,2.5292,77.022,92.98,1.1168,3744.5,342.1
217,0.00017412,2.5469,76.778,93.022,1.1122,3742.8,342.3
218,0.00017018,2.5185,76.99,93.096,1.1048,3743.2,342.2
219,0.00016627,2.521,76.984,93.108,1.1125,3740.3,342.5
220,0.0001624,2.5301,77.214,93.118,1.1123,3749.6,341.6
221,0.00015857,2.4992,77.118,93.146,1.1103,3742.5,342.3
222,0.00015478,2.5022,76.928,93.156,1.1182,3744.0,342.2
223,0.00015102,2.5017,76.996,93.208,1.1112,3742.4,342.3
224,0.0001473,2.4814,77.018,92.956,1.1188,3744.1,342.1
225,0.00014362,2.4653,76.884,92.988,1.13,3744.2,342.1
226,0.00013998,2.4646,76.846,93.074,1.1122,3743.8,342.2
227,0.00013638,2.4687,77.066,93.088,1.1178,3743.8,342.2
228,0.00013282,2.4644,77.226,93.01,1.1306,3744.8,342.1
229,0.0001293,2.4375,76.876,92.984,1.1324,3742.6,342.3
230,0.00012582,2.4214,76.948,92.99,1.1422,3750.3,341.6
231,0.00012238,2.4346,76.704,92.852,1.1537,3745.8,342.0
232,0.00011899,2.4051,76.708,92.878,1.1418,3743.9,342.2
233,0.00011563,2.4165,77.11,92.92,1.1386,3746.2,342.0
234,0.00011232,2.4241,77.102,93.094,1.1343,3666.4,349.4
235,0.00010905,2.4079,77.084,92.984,1.1441,3733.4,343.1
236,0.00010582,2.4194,77.056,92.894,1.1417,3733.7,343.1
237,0.00010264,2.3774,77.166,92.92,1.1402,3734.2,343.1
238,9.95e-05,2.3741,76.882,92.844,1.1583,3734.5,343.0
239,9.64e-05,2.413,77.01,92.93,1.1407,3732.6,343.2
240,9.335e-05,2.3759,76.938,92.792,1.1518,3738.2,342.7
241,9.034e-05,2.3497,77.192,92.936,1.1473,3734.3,343.0
242,8.738e-05,2.3581,76.912,92.94,1.1576,3734.2,343.0
243,8.446e-05,2.3373,77.008,92.784,1.162,3733.4,343.1
244,8.159e-05,2.354,76.784,92.71,1.1723,3734.2,343.0
245,7.876e-05,2.3312,77.196,92.988,1.1619,3733.7,343.1
246,7.598e-05,2.3081,77.254,93.036,1.1572,3736.3,342.9
247,7.325e-05,2.3127,76.938,92.6,1.1774,3734.0,343.1
248,7.056e-05,2.3176,77.016,92.796,1.1734,3736.2,342.9
249,6.792e-05,2.3171,76.958,92.768,1.1838,3734.4,343.0
250,6.533e-05,2.3075,77.212,92.922,1.1586,3743.2,342.2
251,6.279e-05,2.2887,77.074,92.676,1.1827,3737.8,342.7
252,6.029e-05,2.3032,76.962,92.65,1.1884,3732.9,343.2
253,5.784e-05,2.2765,77.064,92.738,1.1841,3737.5,342.7
254,5.544e-05,2.2705,76.952,92.62,1.1903,3735.2,343.0
255,5.309e-05,2.2684,77.13,92.632,1.1833,3734.6,343.0
256,5.079e-05,2.2636,77.054,92.678,1.1847,3737.7,342.7
257,4.854e-05,2.2846,77.022,92.574,1.1941,3731.0,343.3
258,4.634e-05,2.2495,77.168,92.794,1.1705,3735.1,343.0
259,4.419e-05,2.2492,76.976,92.634,1.1945,3735.8,342.9
260,4.208e-05,2.2517,77.004,92.572,1.1954,3741.7,342.4
261,4.003e-05,2.2532,77.05,92.668,1.1838,3736.2,342.9
262,3.803e-05,2.2134,76.998,92.694,1.194,3738.7,342.6
263,3.608e-05,2.222,76.922,92.716,1.1905,3734.6,343.0
264,3.418e-05,2.2046,77.016,92.588,1.1903,3737.3,342.8
265,3.233e-05,2.2255,77.282,92.796,1.1857,3736.6,342.8
266,3.053e-05,2.2209,77.204,92.828,1.1894,3734.0,343.1
267,2.879e-05,2.2002,77.118,92.584,1.2036,3735.6,342.9
268,2.709e-05,2.2121,77.096,92.664,1.2004,3733.1,343.2
269,2.545e-05,2.2013,76.998,92.538,1.205,3726.2,343.8
270,2.386e-05,2.1951,77.176,92.686,1.199,3740.8,342.4
271,2.232e-05,2.2036,76.986,92.694,1.2012,3736.2,342.9
272,2.083e-05,2.201,77.168,92.59,1.2058,3735.4,342.9
273,1.94e-05,2.1889,77.108,92.652,1.1974,3739.3,342.6
274,1.802e-05,2.184,77.086,92.68,1.2071,3741.0,342.4
275,1.669e-05,2.1787,77.164,92.704,1.1982,3734.8,343.0
276,1.542e-05,2.1727,77.298,92.658,1.2103,3737.5,342.8
277,1.42e-05,2.1873,77.29,92.654,1.2076,3739.6,342.6
278,1.303e-05,2.1611,77.138,92.516,1.2165,3738.8,342.6
279,1.192e-05,2.1522,77.022,92.548,1.2161,3740.1,342.5
280,1.086e-05,2.1661,77.244,92.632,1.2049,3743.8,342.2
281,9.85e-06,2.1579,77.044,92.472,1.2207,3737.1,342.8
282,8.9e-06,2.1623,77.194,92.65,1.2056,3740.1,342.5
283,8e-06,2.1617,77.284,92.676,1.2067,3739.9,342.5
284,7.15e-06,2.1409,77.232,92.672,1.2108,3735.9,342.9
285,6.36e-06,2.1425,77.2,92.612,1.213,3738.1,342.7
286,5.62e-06,2.1421,77.15,92.668,1.214,3740.4,342.5
287,4.94e-06,2.1383,77.176,92.594,1.2112,3739.5,342.6
288,4.31e-06,2.146,77.296,92.724,1.2074,3735.3,343.0
289,3.74e-06,2.1533,77.224,92.706,1.2091,3737.8,342.7
290,3.22e-06,2.1438,77.308,92.69,1.208,3744.8,342.1
291,2.75e-06,2.1248,77.228,92.728,1.2079,3735.8,342.9
292,2.34e-06,2.143,77.288,92.67,1.2124,3737.4,342.8
293,1.99e-06,2.127,77.2,92.676,1.2113,3738.2,342.7
294,1.68e-06,2.1321,77.314,92.686,1.2072,3738.9,342.6
295,1.44e-06,2.1531,77.324,92.646,1.2102,3738.3,342.7
296,1.25e-06,2.1464,77.25,92.66,1.2133,3736.9,342.8
297,1.11e-06,2.1416,77.288,92.644,1.2128,3737.2,342.8
298,1.03e-06,2.1463,77.27,92.656,1.21,3738.4,342.7
299,1e-06,2.1296,77.262,92.662,1.2117,3734.9,343.0
